county	state	fips	state_code	deaths	deaths_age_adj	crude_rate	year	year_min	year_max	year_list
Adams County, WA	Washington	53001	53	Suppressed	Suppressed	Suppressed	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Asotin County, WA	Washington	53003	53	14	Unreliable	Unreliable	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Benton County, WA	Washington	53005	53	76	7.8	7.5	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Chelan County, WA	Washington	53007	53	55	12.5	12.8	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Clallam County, WA	Washington	53009	53	88	22.5	20.7	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Clark County, WA	Washington	53011	53	243	9.6	9.7	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Columbia County, WA	Washington	53013	53	Suppressed	Suppressed	Suppressed	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Cowlitz County, WA	Washington	53015	53	106	17.9	17.4	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Douglas County, WA	Washington	53017	53	23	10.5	10.2	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Ferry County, WA	Washington	53019	53	Suppressed	Suppressed	Suppressed	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Franklin County, WA	Washington	53021	53	11	Unreliable	Unreliable	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Garfield County, WA	Washington	53023	53	Suppressed	Suppressed	Suppressed	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Grant County, WA	Washington	53025	53	63	12.9	12.2	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Grays Harbor County, WA	Washington	53027	53	56	13.8	12.9	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Island County, WA	Washington	53029	53	32	6.4	6.8	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Jefferson County, WA	Washington	53031	53	24	14.9	13.5	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
King County, WA	Washington	53033	53	1096	8.9	9.6	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Kitsap County, WA	Washington	53035	53	126	8.4	8.5	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Kittitas County, WA	Washington	53037	53	14	Unreliable	Unreliable	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Klickitat County, WA	Washington	53039	53	11	Unreliable	Unreliable	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Lewis County, WA	Washington	53041	53	52	11.6	11.6	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Lincoln County, WA	Washington	53043	53	Suppressed	Suppressed	Suppressed	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Mason County, WA	Washington	53045	53	38	11.0	10.6	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Okanogan County, WA	Washington	53047	53	34	13.4	14.0	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Pacific County, WA	Washington	53049	53	19	Unreliable	Unreliable	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Pend Oreille County, WA	Washington	53051	53	Suppressed	Suppressed	Suppressed	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Pierce County, WA	Washington	53053	53	506	10.3	10.7	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
San Juan County, WA	Washington	53055	53	Suppressed	Suppressed	Suppressed	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Skagit County, WA	Washington	53057	53	75	11.1	10.8	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Skamania County, WA	Washington	53059	53	Suppressed	Suppressed	Suppressed	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Snohomish County, WA	Washington	53061	53	594	13.3	14.2	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Spokane County, WA	Washington	53063	53	277	10.1	10.0	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Stevens County, WA	Washington	53065	53	32	13.8	12.3	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Thurston County, WA	Washington	53067	53	121	7.9	8.2	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Wahkiakum County, WA	Washington	53069	53	Suppressed	Suppressed	Suppressed	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Walla Walla County, WA	Washington	53071	53	Suppressed	Suppressed	Suppressed	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Whatcom County, WA	Washington	53073	53	104	9.2	8.8	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Whitman County, WA	Washington	53075	53	11	Unreliable	Unreliable	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Yakima County, WA	Washington	53077	53	84	6.3	5.9	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Adams County, WA	Washington	53001	53	Suppressed	Suppressed	Suppressed	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Asotin County, WA	Washington	53003	53	15	Unreliable	Unreliable	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Benton County, WA	Washington	53005	53	105	9.5	9.2	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Chelan County, WA	Washington	53007	53	36	8.5	8.0	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Clallam County, WA	Washington	53009	53	62	15.8	14.1	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Clark County, WA	Washington	53011	53	240	8.7	8.8	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Columbia County, WA	Washington	53013	53	Suppressed	Suppressed	Suppressed	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Cowlitz County, WA	Washington	53015	53	88	14.4	14.2	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Douglas County, WA	Washington	53017	53	21	9.0	8.7	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Ferry County, WA	Washington	53019	53	Suppressed	Suppressed	Suppressed	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Franklin County, WA	Washington	53021	53	24	5.1	4.5	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Garfield County, WA	Washington	53023	53	Suppressed	Suppressed	Suppressed	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Grant County, WA	Washington	53025	53	33	6.8	5.9	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Grays Harbor County, WA	Washington	53027	53	59	14.1	13.8	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Island County, WA	Washington	53029	53	50	11.3	10.3	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Jefferson County, WA	Washington	53031	53	20	11.3	10.9	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
King County, WA	Washington	53033	53	1266	9.2	10.1	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Kitsap County, WA	Washington	53035	53	131	7.8	8.4	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Kittitas County, WA	Washington	53037	53	21	8.7	8.1	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Klickitat County, WA	Washington	53039	53	Suppressed	Suppressed	Suppressed	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Lewis County, WA	Washington	53041	53	39	8.5	8.5	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Lincoln County, WA	Washington	53043	53	Suppressed	Suppressed	Suppressed	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Mason County, WA	Washington	53045	53	47	13.3	12.7	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Okanogan County, WA	Washington	53047	53	14	Unreliable	Unreliable	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Pacific County, WA	Washington	53049	53	11	Unreliable	Unreliable	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Pend Oreille County, WA	Washington	53051	53	Suppressed	Suppressed	Suppressed	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Pierce County, WA	Washington	53053	53	527	10.1	10.4	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
San Juan County, WA	Washington	53055	53	10	Unreliable	Unreliable	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Skagit County, WA	Washington	53057	53	82	11.6	11.3	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Skamania County, WA	Washington	53059	53	Suppressed	Suppressed	Suppressed	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Snohomish County, WA	Washington	53061	53	590	12.1	12.8	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Spokane County, WA	Washington	53063	53	249	8.4	8.5	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Stevens County, WA	Washington	53065	53	20	9.4	7.6	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Thurston County, WA	Washington	53067	53	124	7.3	7.7	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Wahkiakum County, WA	Washington	53069	53	Suppressed	Suppressed	Suppressed	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Walla Walla County, WA	Washington	53071	53	37	10.9	10.3	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Whatcom County, WA	Washington	53073	53	85	7.1	6.7	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Whitman County, WA	Washington	53075	53	16	Unreliable	Unreliable	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Yakima County, WA	Washington	53077	53	89	6.3	6.0	2017	2012	2017	['2012', '2013', '2014', '2015', '2016', '2017']
Barbour County, WV	West Virginia	54001	54	Suppressed	Suppressed	Suppressed	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Berkeley County, WV	West Virginia	54003	54	55	11.0	11.0	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Boone County, WV	West Virginia	54005	54	32	21.9	21.0	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Braxton County, WV	West Virginia	54007	54	Suppressed	Suppressed	Suppressed	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Brooke County, WV	West Virginia	54009	54	Suppressed	Suppressed	Suppressed	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Cabell County, WV	West Virginia	54011	54	71	13.0	12.4	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Calhoun County, WV	West Virginia	54013	54	Suppressed	Suppressed	Suppressed	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Clay County, WV	West Virginia	54015	54	Suppressed	Suppressed	Suppressed	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Doddridge County, WV	West Virginia	54017	54	Suppressed	Suppressed	Suppressed	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Fayette County, WV	West Virginia	54019	54	21	7.7	7.5	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Gilmer County, WV	West Virginia	54021	54	Suppressed	Suppressed	Suppressed	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Grant County, WV	West Virginia	54023	54	Suppressed	Suppressed	Suppressed	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Greenbrier County, WV	West Virginia	54025	54	18	Unreliable	Unreliable	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Hampshire County, WV	West Virginia	54027	54	12	Unreliable	Unreliable	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Hancock County, WV	West Virginia	54029	54	17	Unreliable	Unreliable	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Hardy County, WV	West Virginia	54031	54	Suppressed	Suppressed	Suppressed	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Harrison County, WV	West Virginia	54033	54	32	8.5	7.8	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Jackson County, WV	West Virginia	54035	54	Suppressed	Suppressed	Suppressed	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Jefferson County, WV	West Virginia	54037	54	16	Unreliable	Unreliable	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Kanawha County, WV	West Virginia	54039	54	104	8.9	8.8	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Lewis County, WV	West Virginia	54041	54	Suppressed	Suppressed	Suppressed	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Lincoln County, WV	West Virginia	54043	54	13	Unreliable	Unreliable	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Logan County, WV	West Virginia	54045	54	39	18.1	17.6	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
McDowell County, WV	West Virginia	54047	54	36	25.6	23.6	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Marion County, WV	West Virginia	54049	54	18	Unreliable	Unreliable	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Marshall County, WV	West Virginia	54051	54	15	Unreliable	Unreliable	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Mason County, WV	West Virginia	54053	54	18	Unreliable	Unreliable	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Mercer County, WV	West Virginia	54055	54	59	17.0	15.9	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Mineral County, WV	West Virginia	54057	54	Suppressed	Suppressed	Suppressed	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Mingo County, WV	West Virginia	54059	54	27	16.7	16.4	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Monongalia County, WV	West Virginia	54061	54	27	5.2	5.3	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Monroe County, WV	West Virginia	54063	54	Suppressed	Suppressed	Suppressed	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Morgan County, WV	West Virginia	54065	54	12	Unreliable	Unreliable	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Nicholas County, WV	West Virginia	54067	54	Suppressed	Suppressed	Suppressed	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Ohio County, WV	West Virginia	54069	54	10	Unreliable	Unreliable	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Pendleton County, WV	West Virginia	54071	54	Suppressed	Suppressed	Suppressed	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Pleasants County, WV	West Virginia	54073	54	Suppressed	Suppressed	Suppressed	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Pocahontas County, WV	West Virginia	54075	54	14	Unreliable	Unreliable	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Preston County, WV	West Virginia	54077	54	Suppressed	Suppressed	Suppressed	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Putnam County, WV	West Virginia	54079	54	22	7.4	7.0	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Raleigh County, WV	West Virginia	54081	54	54	11.4	11.5	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Randolph County, WV	West Virginia	54083	54	14	Unreliable	Unreliable	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Ritchie County, WV	West Virginia	54085	54	Suppressed	Suppressed	Suppressed	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Roane County, WV	West Virginia	54087	54	Suppressed	Suppressed	Suppressed	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Summers County, WV	West Virginia	54089	54	19	Unreliable	Unreliable	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Taylor County, WV	West Virginia	54091	54	Suppressed	Suppressed	Suppressed	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Tucker County, WV	West Virginia	54093	54	Suppressed	Suppressed	Suppressed	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Tyler County, WV	West Virginia	54095	54	Suppressed	Suppressed	Suppressed	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Upshur County, WV	West Virginia	54097	54	Suppressed	Suppressed	Suppressed	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Wayne County, WV	West Virginia	54099	54	21	8.4	8.2	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Webster County, WV	West Virginia	54101	54	11	Unreliable	Unreliable	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Wetzel County, WV	West Virginia	54103	54	Suppressed	Suppressed	Suppressed	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Wirt County, WV	West Virginia	54105	54	Suppressed	Suppressed	Suppressed	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Wood County, WV	West Virginia	54107	54	23	4.6	4.4	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Wyoming County, WV	West Virginia	54109	54	36	25.1	24.1	2000	2000	2005	['2000', '2001', '2002', '2003', '2004', '2005']
Barbour County, WV	West Virginia	54001	54	Suppressed	Suppressed	Suppressed	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Berkeley County, WV	West Virginia	54003	54	98	15.5	16.1	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Boone County, WV	West Virginia	54005	54	73	49.9	49.0	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Braxton County, WV	West Virginia	54007	54	13	Unreliable	Unreliable	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Brooke County, WV	West Virginia	54009	54	35	27.6	24.2	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Cabell County, WV	West Virginia	54011	54	151	27.8	26.3	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Calhoun County, WV	West Virginia	54013	54	Suppressed	Suppressed	Suppressed	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Clay County, WV	West Virginia	54015	54	Suppressed	Suppressed	Suppressed	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Doddridge County, WV	West Virginia	54017	54	Suppressed	Suppressed	Suppressed	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Fayette County, WV	West Virginia	54019	54	69	26.6	25.0	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Gilmer County, WV	West Virginia	54021	54	Suppressed	Suppressed	Suppressed	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Grant County, WV	West Virginia	54023	54	Suppressed	Suppressed	Suppressed	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Greenbrier County, WV	West Virginia	54025	54	38	20.3	17.9	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Hampshire County, WV	West Virginia	54027	54	20	15.1	14.1	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Hancock County, WV	West Virginia	54029	54	43	26.4	23.2	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Hardy County, WV	West Virginia	54031	54	Suppressed	Suppressed	Suppressed	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Harrison County, WV	West Virginia	54033	54	73	19.0	17.7	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Jackson County, WV	West Virginia	54035	54	22	14.9	12.6	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Jefferson County, WV	West Virginia	54037	54	48	15.3	15.3	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
Kanawha County, WV	West Virginia	54039	54	213	18.9	18.4	2010	2006	2011	['2006', '2007', '2008', '2009', '2010', '2011']
